Word	Frequency	Diversity	Clusters	Density	Synsets	WikiFreq
conflict	26	0.2223108847923893	7	0.5280908250340876	9	21950
attacking	3	0.08243761120964954	2	0.6489999639060274	7	13384
advent	6	0.0969263702301021	3	0.7554458765288512	3	38
conspiracy	3	0.08719813020344476	2	0.6098764589743847	3	410
kit	10	0.22138619783937297	5	0.48748301440692665	4	302
deviant	3	0.1074112784461864	2	0.704370859167502	2	34
documentation	5	0.17169250416952686	2	0.5602866075675978	3	6197
truman	3	0.1307784968654713	2	1.0	1	22439
consumer	18	0.2563225010936236	4	0.46183994337741424	1	73559
fireplace	4	0.11711268610687378	2	0.7452115881896721	1	10744
sixth	8	0.24363512149697322	3	0.5926973381834699	4	1055
conventionally	3	0.24296208164611688	2	0.6373280845901197	1	367
mare	10	0.10616505015151656	5	0.7356870178221786	2	186
week	173	0.25389237669450737	24	0.39774425839708966	3	746799
le	34	0.20664105782095102	9	0.43813480114125886	1	4404
voucher	3	0.09035183144315877	2	0.6578846956581165	3	353
swear	11	0.15423670224692512	4	0.47013855972702706	5	1749
pioneer	7	0.31829435798954814	3	0.5367127699301392	5	31
qualitative	3	0.07893713716501023	2	0.717421905002931	2	1592
brave	10	0.2471674620156039	4	0.5341276273395836	6	32260
foot	90	0.23350085347033023	1	0.42321636384738953	14	373
dirty	15	0.24271867432994335	5	0.4235434976402987	13	69
pedagogic	3	0.17649152159219691	2	0.6173833451087839	1	280
woodworker	6	0.198092427081365	2	0.5837158188402527	1	259
conform	10	0.14201014290556815	3	0.5908131173995504	2	137
stomach	11	0.2277132251333291	3	0.4172470576252943	6	33
organ	11	0.22178465348252	3	0.5705194662829393	6	19344
satellite	12	0.23769621828881493	4	0.4800052116871275	5	35294
fantastic	3	0.16698931686489252	2	0.42489236183669027	5	32509
grow	117	0.331466599768069	19	0.40014680196513075	10	242
goal	25	0.27520557426114534	5	0.4012829223325127	4	114101
rigidity	4	0.1498204646862309	2	0.5632195232344205	2	139
appear	152	0.2811331332932122	23	0.42702502974653866	7	2664
coward	3	0.08679553774644751	2	0.7351302651459324	2	4675
meal	9	0.14101926878674942	3	0.4847106143741327	3	303
license	13	0.2250942511037573	5	0.569908709492195	5	5583
educated	6	0.21452703245057023	3	0.559147328872173	5	10144
affair	44	0.2423019026400034	6	0.42203978479620075	3	316212
electoral	17	0.1785862204686182	4	0.37587504505306824	2	135393
fasten	4	0.12595793981562134	2	0.8026325374727197	4	190
youth	24	0.3072297659558368	7	0.40742907168178266	6	1886
accuse	23	0.2661682387862871	5	0.5148682360631129	2	585
possibility	28	0.17181590143159584	6	0.4237157176698597	4	82596
toughness	4	0.12512131156676298	2	0.7932607527113211	4	107
current	70	0.37920278540295155	11	0.4763593917444819	4	233
envisage	9	0.279021103660534	3	0.47027728456075346	1	67
northampton	3	0.17124813734745048	2	0.37874174284383266	1	25825
rustic	3	0.22978656622252192	2	0.6439509034102184	4	1395
afterward	3	0.11728102112991172	2	0.782702453976484	1	6080
clue	6	0.10201984742680525	3	0.6167953526911831	3	31
castle	43	0.26051243982894007	9	0.4620552602903725	5	69
killing	3	0.1222211797416592	2	0.6183173759653353	19	2793
restaurant	15	0.23486113361465139	4	0.43409457524477135	1	4395
swathe	3	0.1351133144436739	2	0.7213185477720335	2	485
originality	3	0.1504872939228842	2	0.5713488060510735	2	423
tramp	3	0.11906783904051406	2	0.7102887761550272	10	86
reign	4	0.22882559379778974	2	0.5073421397331153	5	19463
training	47	0.24349462527996646	11	0.44364882803091166	13	64
lebanese	7	0.1705597779346221	4	0.7116623977404569	2	3215
lavish	4	0.23479433095829036	2	0.4054817173314186	3	268
romanesque	3	0.0020860287201024397	2	1.0	1	612
dawn	8	0.19308055279234718	2	0.4120106891577254	6	147
brooch	6	0.1216722099769802	3	0.6796690106263243	2	387
attack	87	0.29019110616902294	14	0.4335230520622529	15	5984
savour	4	0.10684633780030456	2	0.7571227322313889	5	61
soviet	52	0.26402233355892435	8	0.4501473834858659	2	2179
soon	65	0.3269837900799438	11	0.3776350847816532	1	35
liberalism	3	0.06839845984434915	2	1.0	2	3169
selling	3	0.08322746886765846	2	0.8227003881324335	9	70
wheel	33	0.21090892305305298	8	0.4608457869200346	11	3537
durham	11	0.29394717916451074	2	0.5305006334310399	2	58774
mystify	5	0.20586916488819967	3	0.689224885861991	2	170
edition	7	0.23438249904023914	4	0.5580926846949418	4	18081
fighter	6	0.19154786667461746	2	0.6268869422547696	3	83213
appropriate	48	0.3329544653137623	12	0.4542965017199432	3	42
virtually	12	0.2754929780065348	1	0.4326501502377613	2	2682
beach	12	0.20933126194131388	5	0.46587694517938455	2	4321
salesman	7	0.10808853752625332	4	0.6323034948617885	1	3385
financier	3	0.11246661585840194	2	0.843816375351868	2	349
miller	10	0.25598363417446646	4	0.5960320022184085	6	3294
lucy	39	0.21433063503110836	12	0.3740005731668791	1	230
comply	5	0.11807066196006663	3	0.6283043433006025	1	346
fountain	4	0.2507252439641523	2	0.5082038826529975	4	1959
aerosol	7	0.11518820222829165	2	0.8144716988576307	2	724
remember	91	0.23899186821386662	18	0.3819964328067359	8	9720
specialise	8	0.18826062997873502	3	0.48247466513331283	5	893
transition	4	0.16434587702189424	2	0.5971182715638582	7	1750
spanner	8	0.15674529493784822	4	0.6705508432798338	1	490
broaden	3	0.21102504294656352	2	0.7167556410786735	4	290
wired	5	0.12120048798286578	3	0.5247200360677846	8	155
class	138	0.32293459590368134	23	0.420181983861552	9	3582
shot	15	0.202900708770365	5	0.38081525906729546	38	7474
exhibition	39	0.21418268257867715	9	0.42649074110525703	2	33
heron	3	0.16658526379323235	2	0.5369619183748833	2	8029
reappear	5	0.21534184474828458	3	0.48376559187932705	1	155
locomotive	10	0.15141605945225792	2	0.43046080196107583	2	32
qualification	22	0.2325022518452255	7	0.41911392637901845	3	26428
storm	11	0.24157651447350267	3	0.5112630404478088	8	4365
blast	7	0.23521503154518145	3	0.4173485528532721	16	319
unfortunate	5	0.13105086837112817	3	0.6976252603931488	4	10070
apart	59	0.2827885392696922	7	0.4191431415084787	8	100808
director	69	0.28732879863023414	13	0.43511264026395774	5	367272
oak	10	0.1499272952066433	3	0.48057702856955936	2	31
length	30	0.25948892902442566	6	0.4394829783513939	5	54
cigarette	9	0.15644315006033474	4	0.49449594776643097	1	24272
vocation	3	0.1378633997269335	2	0.6521753002618427	2	1214
drum	15	0.2548901511356098	3	0.3881480757992093	9	89
average	31	0.29679351958828987	6	0.447393761319064	12	954
photograph	28	0.22433607670900566	7	0.44114236200273116	3	930
riverside	3	0.22437762803202654	2	0.6240510075319912	2	3489
fa	3	0.1482761049059158	2	0.5180110900873726	1	576
bias	51	0.1438467335332411	10	0.4120636737868734	5	141
unilateralist	4	0.10672344964528255	2	0.6432155573859462	1	34
endeavour	3	0.17296136636000878	2	0.7194982445756143	3	3845
normal	65	0.40045670967601316	13	0.3607383484598614	5	174
heavens	4	0.10802805849274608	2	0.7299960590918915	3	3611
whoop	3	0.08562538961656889	2	0.6579271469299961	3	807
population	52	0.26406525776849504	9	0.5566477347684184	5	1159976
statistics	16	0.18800786374009792	3	0.41556771276547017	2	190828
rival	26	0.32164998600303374	5	0.4334671065508471	3	7413
wrap	9	0.22966149146612913	3	0.41862814230307294	7	206
valid	9	0.24199206260562856	2	0.4991385837019259	2	66328
specification	3	0.15334089876536092	2	0.5536896088932948	4	60068
taurus	5	0.14562074205983863	2	0.9347836774943546	4	564
talbot	3	0.22197415433945045	2	0.502632496814351	1	96
impedance	10	0.07962151491138118	5	0.866729662256718	1	408
al	12	0.23162472689021016	4	0.47950219062085603	2	509
plausible	6	0.21761695634905998	3	0.4411427676056781	2	256
phenomenon	9	0.19731412933831172	3	0.497819712184936	2	40636
communication	20	0.2813062517588222	6	0.44436461182736076	3	90170
bare	11	0.30771556697701413	3	0.527731818246009	13	294
lb	5	0.13905076289545473	3	0.38819280560665276	1	8904
excitement	20	0.1670977732122763	5	0.4674992666143595	4	623
finger	27	0.1892924176684923	8	0.430458832277862	7	209
psychoanalysis	7	0.15741133040037156	1	0.47544246316057187	1	2393
citizen	25	0.25906761359426084	5	0.43371761373889667	1	581
keg	6	0.11986007559321206	2	0.5399008510312713	2	111
trades	3	0.14367030827353552	2	0.7540022019522625	12	1765
classic	20	0.3111696867588523	5	0.4651030801736113	5	90240
inclined	4	0.07834903893518966	2	0.6361460793495023	9	216
due	50	0.2540281911567717	9	0.4844782898213282	7	121
african	26	0.2756394830265073	5	0.47334105465565124	2	32122
nine	30	0.37555424957452493	7	0.4111823404151206	4	1480
solid	17	0.29104094458103136	5	0.4472696623754876	18	44
ordinary	20	0.3287070745283982	5	0.39669431829088597	7	301
tragedy	19	0.19418510107551962	6	0.5514056576091375	2	11729
exhausted	7	0.22868015165265648	3	0.4050490492156773	8	4677
hip	12	0.1711286973689584	3	0.38571518832885304	6	39
wood	71	0.25496906303763023	13	0.40450164061243865	8	374
moonlight	3	0.1669259250486638	2	0.7134333731438223	2	13675
rugby	8	0.1783000936222851	4	0.48429963830174216	1	131364
propose	38	0.28794713185961623	8	0.454457028655387	5	324
heart	47	0.2508964131612177	9	0.44000739625227486	10	411
ward	6	0.28481304792337087	3	0.5153157716337494	8	1609
semiotics	4	0.089521995596126	2	0.6860721412147877	1	1025
smack	14	0.20460327292229022	4	0.43683002587354597	12	1392
process	117	0.2636676821562002	25	0.43928848278524363	13	1476
various	57	0.35250327264229697	10	0.42001439463773066	4	165
evolve	8	0.18955766827387563	3	0.5144009978360571	3	69
butt	4	0.14513707792431585	2	0.5118179851577903	12	5191
transmitter	3	0.13661096381906204	2	0.5965431356181544	3	3193
vigorously	4	0.2692832224008629	2	0.5668353300599392	1	40
introduce	51	0.3554046167326942	9	0.4192912701910285	10	711
performer	18	0.2610105227730353	5	0.4965032468124352	1	116
penalty	10	0.23513519367559987	2	0.5108556744509055	4	30
liberation	15	0.21605985620393742	5	0.5587389304982482	3	23205
worn	3	0.145048954131502	2	0.8237511269171547	11	3493
dark	26	0.26377864025702746	6	0.4277788159143189	16	18561
subtitle	3	0.15818678448812404	2	0.6041759758676863	3	1879
clerics	4	0.09904141429458868	2	0.5486700828957901	1	692
employee	21	0.24401208312022651	5	0.4751045543431365	1	3937
livingstone	21	0.19624787789388623	9	0.5189510431777798	1	9547
paint	47	0.24391483161985728	11	0.42859268660853117	7	12921
built	8	0.2555513514712709	3	0.5473738962363219	11	87337
arcane	4	0.14486668283425186	2	0.6362364809324643	1	1215
both	323	0.4090274576423965	50	0.42269903155479405	1	1235
fourteenth	3	0.20177968068083038	2	0.5683750570813199	2	583
florida	4	0.2709474945044491	2	0.5695573841147383	1	43
recruitment	9	0.2597622454239384	3	0.551016138708164	1	2816
mysterious	5	0.22267835197302127	3	0.7215453346679784	2	44597
handle	38	0.338830557758284	7	0.4496655464797192	7	84
measurement	5	0.1822011692956892	2	0.4135220571343018	1	2429
pike	5	0.22092345919099277	3	0.6429018345041597	5	35
observation	17	0.19929769475694115	6	0.48270475084700765	5	15349
own	348	0.3054509521531789	55	0.3497880908922596	2	15227
norman	9	0.3014115099304816	4	0.42366498715631723	5	123909
bell	46	0.17841338433785237	13	0.5856466589050486	11	13681
valley	12	0.18017108071101248	4	0.49324698915478876	1	3981
collect	33	0.32599275310312	10	0.3754569576659938	8	1617
perpetuate	4	0.13090220632771338	2	0.8321474114565717	1	36
surrender	8	0.2338420541323315	3	0.4517274018675989	6	488
effect	132	0.239979383253971	22	0.4423690419109699	8	23815
spare	12	0.2979682961764849	4	0.4246732745709083	13	305
glad	8	0.12267838980823208	4	0.5732881248640336	5	196
implement	13	0.25063840026855744	4	0.5270106080118965	4	328
popular	70	0.337019484895106	14	0.40753025528096276	4	73576
taker	4	0.1353765989298519	2	0.452302775782232	2	960
romania	5	0.21750338228818472	2	0.5425140651609117	1	102725
lewis	12	0.219108773852717	5	0.4752174862650091	6	180
broadcaster	8	0.18841259344151745	4	0.4528846646440478	2	3525
estate	22	0.22872928826386388	6	0.44916356113876604	3	56
cat	9	0.20900709574442314	3	0.386026155956343	10	3560
nose	19	0.19056020234341867	7	0.37013060822551724	14	59
kill	31	0.3045888350753191	7	0.418114851794117	17	16449
adviser	16	0.1878020672940916	5	0.4658188704245884	1	10508
sick	8	0.16472973149138298	3	0.4192802593321205	9	354
unstable	8	0.2424915950189092	3	0.6061442974876958	6	64
dominant	14	0.23670281944552687	5	0.47609284273867836	5	1897
privilege	20	0.22030287409962662	8	0.46851470229529224	4	2245
ticket	13	0.2031315964655815	4	0.38503965515355304	7	3099
short	100	0.33147357819794193	15	0.39328270311160946	23	178
hitler	8	0.15271014298124835	2	0.4229414091576548	1	3425
entertainment	17	0.20785906964291564	7	0.5141207694868711	1	59
nuance	3	0.1136799021826597	2	0.6217444929709531	1	543
fox	9	0.24185506204924176	4	0.44593443276902356	10	147
may	571	0.2824696621482759	79	0.4087088000253186	2	10717
dispute	31	0.2006999084736951	8	0.40866246114150995	4	2301
abolition	4	0.09589937370844936	2	0.8560707107339529	1	3530
direction	65	0.2502231238147097	12	0.4668445221570442	9	23924
retail	13	0.24949829582427366	4	0.5025183524310575	4	11748
passive	4	0.2116042371309118	2	0.6533985481893023	4	3585
toe	5	0.1204362981865857	2	0.7364523919810231	9	236
strict	8	0.21361017637743585	3	0.454531439225111	5	6151
bidder	3	0.1132843541884944	2	0.7384740764114955	2	528
nature	87	0.26353861410018403	10	0.4737909516422324	5	83509
sergeant	16	0.2060528590611666	6	0.5105798318589387	3	13987
mete	3	0.1259934429463612	2	0.570266119784016	1	638
output	28	0.2270123127951962	6	0.4173222597100306	6	218
core	21	0.32718819196928656	6	0.48092781623461767	11	1764
unbreakable	3	0.1768219149036914	2	0.5673428341126912	1	919
er	8	0.31105798042742916	2	0.5906932689866473	2	226
nicholas	5	0.15473387633983468	2	0.5318402118917436	1	7482
straw	7	0.2177226289612531	4	0.4583698240648924	7	283
warden	4	0.218680960327269	2	0.6526951397672669	1	7932
portray	25	0.24415080969903286	8	0.5406601771281022	4	5452
detriment	4	0.15099020511388078	2	0.6061532623740638	1	45
exile	9	0.20828224162439674	2	0.5887046119574973	4	1016
integration	3	0.13756705158191562	2	0.7318567010912811	3	12983
clean	40	0.3071845327571381	5	0.40798165668309594	31	416
stylised	3	0.13670164666831755	2	0.6329085819891334	2	1569
scar	5	0.17394176551845825	3	0.45404498735173904	3	30
trailer	3	0.10564705287825675	2	0.5752742601382411	4	8302
cheat	4	0.16908998383029197	2	0.516836314872924	9	3678
psychiatrist	3	0.14011876251696231	2	0.4492779438180235	1	2509
rider	7	0.21368937170200272	4	0.563463711246031	4	57
insect	4	0.14087785179960624	2	0.5064154389943605	2	3009
dull	10	0.26433848117355685	4	0.500591026301191	19	31
princess	6	0.15966849709027983	2	0.6086345495530469	1	632
compulsory	10	0.2654621352587243	3	0.4859826665509065	1	2786
signatory	3	0.08341488091015718	2	0.8322108853187962	1	676
helen	13	0.17623308379711367	5	0.4430082843934383	1	922
thereafter	4	0.23487173844199502	2	0.5655663232014103	1	71296
indifference	4	0.1339427391681896	2	0.5823027451266138	4	4759
stability	4	0.16027656023270745	2	0.5126884418842157	3	4698
modernism	9	0.12497033173660634	3	0.7145107252750074	3	3772
slug	6	0.17477774776964491	3	0.5399290025361551	10	3387
criticism	106	0.17705715357265714	20	0.39905001185136924	3	1557
clay	8	0.23466545691238966	4	0.44788877521188963	5	1991
absolutely	13	0.23254726148606977	3	0.4416156101704822	2	19528
cool	12	0.26915542902155026	3	0.3597228462521268	11	2419
senate	7	0.14681042728056276	4	0.5682068600589615	2	56
enroll	3	0.10587280005826201	2	0.7180514718032268	1	580
usefulness	15	0.21751462143158087	5	0.506936089195474	1	154
fear	58	0.24179661222726703	13	0.3795325606182375	8	8465
cheap	20	0.2526878677221975	4	0.43954405624554194	4	45
scepticism	6	0.11943063481417687	2	0.5043567961662943	1	227
strengthen	20	0.30099472365405905	5	0.5269023525142525	3	1792
casual	4	0.2266809820028646	2	0.6259055386234296	9	1130
rich	23	0.2696690629349073	7	0.5612251028329339	13	3977
archivist	3	0.14090540583953903	2	0.6185424554642557	1	2041
pet	13	0.2521599660770421	3	0.31067027953261056	7	224
calculate	14	0.30094950263919884	3	0.45320675490691514	6	31
stationery	3	0.13341057414917556	2	0.6291260052420553	1	5786
recession	8	0.11488498451872094	3	0.6358963714420038	5	2490
supporter	42	0.23239278780369976	10	0.39876352669321413	5	8046
provide	212	0.31363157394837	35	0.4300358213181205	7	165
shank	3	0.09273238281555803	2	0.7945784723550804	9	1968
calcite	3	0.08415436806706682	2	0.8549653100384139	1	239
intensive	12	0.25525893774064706	4	0.5141412773917274	4	3620
cheaper	10	0.22898362073506404	3	0.4445368766395207	4	900
violin	6	0.1277476778538954	3	0.7141646947943107	1	24277
explain	93	0.25481147805521204	15	0.4061545975974327	3	2724
carrier	4	0.23748701841897257	2	0.6566244458752651	11	2643
motto	3	0.0750099986403207	2	0.7871333786839768	1	3282
lyon	7	0.3073183139526828	2	0.4514803443761154	1	70249
german	86	0.31966928114232723	20	0.4191279554145654	3	97985
homeless	7	0.20223521193020666	2	0.4522532697456215	4	1982
rouble	3	0.0833095454890685	2	0.6155384252506527	1	168
windmill	4	0.1901981054210061	2	0.5767409267697279	2	7163
dmus	3	0.08816883195801073	2	0.5043489293661437	1	166
muse	5	0.2325583530225696	3	0.4783087481795583	3	642
card	36	0.2382994165896491	8	0.41772650065180644	13	322
large	250	0.36133150079498455	32	0.4162448279437059	11	38
paradigm	3	0.08126979287740883	2	0.6625887758210987	4	3486
represent	93	0.33533520036669734	15	0.4531107993170401	15	7328
announcement	11	0.17416443539851237	3	0.4645653339727998	2	3494
lift	45	0.32757468639311066	10	0.4340329286855845	36	533
laundry	4	0.19402646436275311	2	0.5315114569917965	2	3152
advocacy	11	0.16700512150364571	3	0.4617149861525591	1	5676
mask	5	0.21057996715922106	3	0.5882459777497101	9	15413
program	15	0.24119032412569366	4	0.3924975053079842	10	498
ascetic	3	0.041358196467926746	2	0.9204831261023403	3	3973
hepburn	3	0.057642762552960046	2	0.7220666214137917	1	9334
brown	44	0.33104190591980637	8	0.37186862772612506	8	45748
renaissance	15	0.20811326588017492	4	0.5486790026947262	2	45
forgive	3	0.1196534524076653	2	0.6299613167568429	2	557
rejoice	4	0.11808444392098555	2	0.49793786732394085	3	1250
wallet	3	0.10576010340314916	2	0.5695215646378138	1	4692
humane	10	0.28527917495447314	5	0.49364482418897715	3	4371
least	4	0.22100845069563063	2	0.5901533432607998	3	16879
wipe	16	0.24465954005224866	5	0.43606855833665426	2	846
regularly	19	0.3231327931673254	5	0.41093442098222227	3	711
primary	26	0.32221318389019565	7	0.5353671984605793	9	108196
overtime	5	0.20966178977181915	2	0.42265392929988377	3	2794
opening	6	0.21084554021021576	3	0.5598912000020511	25	288
frank	18	0.25458681950672496	5	0.40816673336613807	6	46
disability	10	0.1774758464468318	4	0.5381368173858722	1	13873
couch	3	0.21994595161418992	2	0.5328493368529478	4	283
crow	3	0.21875561719601755	2	0.5175378738191653	9	9983
attraction	10	0.22310498774232115	4	0.40246995841430283	5	8022
onlooker	8	0.12534710692316386	4	0.5957660589423082	1	158
neurophysiological	3	0.09061635905563174	2	0.6649939736865709	1	82
